2 0 0
1.99691 -0.0785946 0.0785946
1.98765 -0.156946 0.156946
1.97224 -0.234813 0.234813
1.95074 -0.311954 0.311954
1.9232 -0.38813 0.38813
1.88973 -0.463107 0.463107
1.85041 -0.536652 0.536652
1.80537 -0.608539 0.608539
1.75475 -0.678545 0.678545
1.69871 -0.746453 0.746453
1.63742 -0.812054 0.812054
1.57106 -0.875145 0.875145
1.49985 -0.935531 0.935531
1.42401 -0.993025 0.993025
1.34376 -1.04745 1.04745
1.25936 -1.09864 1.09864
1.17107 -1.14643 1.14643
1.07915 -1.19068 1.19068
0.983906 -1.23125 1.23125
0.885616 -1.26801 1.26801
0.784589 -1.30085 1.30085
0.681137 -1.32967 1.32967
0.575579 -1.35438 1.35438
0.468242 -1.37491 1.37491
0.359458 -1.39118 1.39118
0.249563 -1.40316 1.40316
0.138897 -1.4108 1.4108
0.0278008 -1.41408 1.41408
-0.0833809 -1.41298 1.41298
-0.194305 -1.40752 1.40752
-0.304628 -1.39771 1.39771
-0.41401 -1.38358 1.38358
-0.522112 -1.36517 1.36517
-0.628601 -1.34255 1.34255
-0.733146 -1.31577 1.31577
-0.835425 -1.28492 1.28492
-0.935122 -1.25011 1.25011
-1.03193 -1.21143 1.21143
-1.12555 -1.16901 1.16901
-1.21568 -1.12297 1.12297
-1.30206 -1.07346 1.07346
-1.38442 -1.02063 1.02063
-1.4625 -0.964651 0.964651
-1.53605 -0.905688 0.905688
-1.60486 -0.843926 0.843926
-1.66871 -0.779555 0.779555
-1.7274 -0.712774 0.712774
-1.78075 -0.643791 0.643791
-1.8286 -0.572817 0.572817
-1.87079 -0.500073 0.500073
-1.9072 -0.425783 0.425783
-1.93772 -0.350177 0.350177
-1.96225 -0.273489 0.273489
-1.98071 -0.195955 0.195955
-1.99305 -0.117816 0.117816
-1.99923 -0.0393125 0.0393125
-1.99923 0.0393125 -0.0393125
-1.99305 0.117816 -0.117816
-1.98071 0.195955 -0.195955
-1.96225 0.273489 -0.273489
-1.93772 0.350177 -0.350177
-1.9072 0.425783 -0.425783
-1.87079 0.500073 -0.500073
-1.8286 0.572817 -0.572817
-1.78075 0.643791 -0.643791
-1.7274 0.712774 -0.712774
-1.66871 0.779555 -0.779555
-1.60486 0.843926 -0.843926
-1.53605 0.905688 -0.905688
-1.4625 0.964651 -0.964651
-1.38442 1.02063 -1.02063
-1.30206 1.07346 -1.07346
-1.21568 1.12297 -1.12297
-1.12555 1.16901 -1.16901
-1.03193 1.21143 -1.21143
-0.935122 1.25011 -1.25011
-0.835425 1.28492 -1.28492
-0.733146 1.31577 -1.31577
-0.628601 1.34255 -1.34255
-0.522112 1.36517 -1.36517
-0.41401 1.38358 -1.38358
-0.304628 1.39771 -1.39771
-0.194305 1.40752 -1.40752
-0.0833809 1.41298 -1.41298
0.0278008 1.41408 -1.41408
0.138897 1.4108 -1.4108
0.249563 1.40316 -1.40316
0.359458 1.39118 -1.39118
0.468242 1.37491 -1.37491
0.575579 1.35438 -1.35438
0.681137 1.32967 -1.32967
0.784589 1.30085 -1.30085
0.885616 1.26801 -1.26801
0.983906 1.23125 -1.23125
1.07915 1.19068 -1.19068
1.17107 1.14643 -1.14643
1.25936 1.09864 -1.09864
1.34376 1.04745 -1.04745
1.42401 0.993025 -0.993025
1.49985 0.935531 -0.935531
1.57106 0.875145 -0.875145
1.63742 0.812054 -0.812054
1.69871 0.746453 -0.746453
1.75475 0.678545 -0.678545
1.80537 0.608539 -0.608539
1.85041 0.536652 -0.536652
1.88973 0.463107 -0.463107
1.9232 0.38813 -0.38813
1.95074 0.311954 -0.311954
1.97224 0.234813 -0.234813
1.98765 0.156946 -0.156946
1.99691 0.0785946 -0.0785946
2 3.46371e-16 -3.46371e-16



2.5 0 3.03
2.49752 -0.111367 3.03
2.49008 -0.222513 3.03
2.47769 -0.333217 3.03
2.46039 -0.44326 3.03
2.4382 -0.552423 3.03
2.41117 -0.660489 3.03
2.37936 -0.767243 3.03
2.34282 -0.872474 3.03
2.30162 -0.975973 3.03
2.25586 -1.07753 3.03
2.20562 -1.17696 3.03
2.151 -1.27404 3.03
2.09211 -1.3686 3.03
2.02907 -1.46044 3.03
1.962 -1.54937 3.03
1.89103 -1.63524 3.03
1.81631 -1.71785 3.03
1.73798 -1.79706 3.03
1.6562 -1.8727 3.03
1.57114 -1.94462 3.03
1.48295 -2.01268 3.03
1.39182 -2.07674 3.03
1.29793 -2.13668 3.03
1.20145 -2.19237 3.03
1.1026 -2.24372 3.03
1.00155 -2.29061 3.03
0.898519 -2.33295 3.03
0.793702 -2.37066 3.03
0.687308 -2.40367 3.03
0.57955 -2.4319 3.03
0.470642 -2.4553 3.03
0.360799 -2.47383 3.03
0.250239 -2.48744 3.03
0.139183 -2.49612 3.03
0.0278504 -2.49984 3.03
-0.0835374 -2.4986 3.03
-0.194759 -2.4924 3.03
-0.305595 -2.48125 3.03
-0.415823 -2.46518 3.03
-0.525226 -2.4442 3.03
-0.633587 -2.41838 3.03
-0.740689 -2.38776 3.03
-0.846321 -2.35239 3.03
-0.950272 -2.31235 3.03
-1.05234 -2.26773 3.03
-1.15231 -2.2186 3.03
-1.25 -2.16506 3.03
-1.34521 -2.10723 3.03
-1.43774 -2.04521 3.03
-1.52742 -1.97914 3.03
-1.61407 -1.90913 3.03
-1.69751 -1.83533 3.03
-1.77759 -1.75789 3.03
-1.85413 -1.67696 3.03
-1.92699 -1.5927 3.03
-1.99603 -1.50528 3.03
-2.0611 -1.41487 3.03
-2.12209 -1.32165 3.03
-2.17885 -1.2258 3.03
-2.2313 -1.12753 3.03
-2.27931 -1.02701 3.03
-2.3228 -0.924453 3.03
-2.36167 -0.820062 3.03
-2.39586 -0.714043 3.03
-2.42529 -0.606606 3.03
-2.4499 -0.497965 3.03
-2.46966 -0.388335 3.03
-2.4845 -0.277934 3.03
-2.49442 -0.166982 3.03
-2.49938 -0.0556974 3.03
-2.49938 0.0556974 3.03
-2.49442 0.166982 3.03
-2.4845 0.277934 3.03
-2.46966 0.388335 3.03
-2.4499 0.497965 3.03
-2.42529 0.606606 3.03
-2.39586 0.714043 3.03
-2.36167 0.820062 3.03
-2.3228 0.924453 3.03
-2.27931 1.02701 3.03
-2.2313 1.12753 3.03
-2.17885 1.2258 3.03
-2.12209 1.32165 3.03
-2.0611 1.41487 3.03
-1.99603 1.50528 3.03
-1.92699 1.5927 3.03
-1.85413 1.67696 3.03
-1.77759 1.75789 3.03
-1.69751 1.83533 3.03
-1.61407 1.90913 3.03
-1.52742 1.97914 3.03
-1.43774 2.04521 3.03
-1.34521 2.10723 3.03
-1.25 2.16506 3.03
-1.15231 2.2186 3.03
-1.05234 2.26773 3.03
-0.950272 2.31235 3.03
-0.846321 2.35239 3.03
-0.740689 2.38776 3.03
-0.633587 2.41838 3.03
-0.525226 2.4442 3.03
-0.415823 2.46518 3.03
-0.305595 2.48125 3.03
-0.194759 2.4924 3.03
-0.0835374 2.4986 3.03
0.0278504 2.49984 3.03
0.139183 2.49612 3.03
0.250239 2.48744 3.03
0.360799 2.47383 3.03
0.470642 2.4553 3.03
0.57955 2.4319 3.03
0.687308 2.40367 3.03
0.793702 2.37066 3.03
0.898519 2.33295 3.03
1.00155 2.29061 3.03
1.1026 2.24372 3.03
1.20145 2.19237 3.03
1.29793 2.13668 3.03
1.39182 2.07674 3.03
1.48295 2.01268 3.03
1.57114 1.94462 3.03
1.6562 1.8727 3.03
1.73798 1.79706 3.03
1.81631 1.71785 3.03
1.89103 1.63524 3.03
1.962 1.54937 3.03
2.02907 1.46044 3.03
2.09211 1.3686 3.03
2.151 1.27404 3.03
2.20562 1.17696 3.03
2.25586 1.07753 3.03
2.30162 0.975973 3.03
2.34282 0.872474 3.03
2.37936 0.767243 3.03
2.41117 0.660489 3.03
2.4382 0.552423 3.03
2.46039 0.44326 3.03
2.47769 0.333217 3.03
2.49008 0.222513 3.03
2.49752 0.111367 3.03
2.5 6.12303e-16 3.03



1 0 5
0.993712 -0.111964 5
0.974928 -0.222521 5
0.943883 -0.330279 5
0.900969 -0.433884 5
0.846724 -0.532032 5
0.781831 -0.62349 5
0.707107 -0.707107 5
0.62349 -0.781831 5
0.532032 -0.846724 5
0.433884 -0.900969 5
0.330279 -0.943883 5
