3 1 0
2.97123 0.661998 0
2.88575 0.33372 0
2.74603 0.0246101 0
2.55607 -0.25644 0
2.32135 -0.501345 0
2.04861 -0.703058 0
1.74571 -0.855778 0
1.42136 -0.95511 0
1.08488 -0.998198 0
0.745964 -0.983801 0
0.414354 -0.912333 0
0.0995925 -0.785852 0
-0.189266 -0.607994 0
-0.443912 -0.383878 0
-0.657019 -0.11995 0
-0.822457 0.176198 0
-0.935466 0.496044 0
-0.992795 0.830388 0
-0.992795 1.16961 0
-0.935466 1.50396 0
-0.822457 1.8238 0
-0.657019 2.11995 0
-0.443912 2.38388 0
-0.189266 2.60799 0
0.0995925 2.78585 0
0.414354 2.91233 0
0.745964 2.9838 0
1.08488 2.9982 0
1.42136 2.95511 0
1.74571 2.85578 0
2.04861 2.70306 0
2.32135 2.50134 0
2.55607 2.25644 0
2.74603 1.97539 0
2.88575 1.66628 0
2.97123 1.338 0
3 1 0
