0.425828 -0.0618764 0.0618764
0.747628 -0.150049 3
0.216505 -0.0595085 5
-0.0490569 -0.0142383 6



0.2 2 0
0.228038 -0.704344 0.704344
0.251838 -1.30225 3
0.0190904 -0.512392 5
-0.0972835 -0.117466 6



0.2 2 0
-0.129717 0.104112 -0.104112
-0.669559 0.274573 3
-0.347482 0.109689 5
-0.186443 0.0272471 6



0.2 2 0
-0.548349 -0.293697 0.293697
-1.43132 -0.640225 3
-0.642786 -0.251733 5
-0.248521 -0.057487 6



0.2 2 0
0.82602 -0.840565 0.840565
1.30193 -1.47957 3
0.427388 -0.576621 5
-0.00988159 -0.125144 6



0.2 2 0
0.108975 -0.683694 0.683694
0.0304117 -1.27379 3
-0.0680168 -0.501913 5
-0.117231 -0.115974 6



0.2 2 0
0.176505 0.0182368 -0.0182368
0.140721 0.0460116 3
-0.0237936 0.0183778 5
-0.106051 0.00456095 6



0.2 2 0
-0.506928 -0.251972 0.251972
-1.36957 -0.559448 3
-0.620002 -0.220581 5
-0.245215 -0.0511483 6



0.2 2 0
0.0423919 -0.338417 0.338417
-0.136997 -0.723603 3
-0.134521 -0.28797 5
-0.133282 -0.0701542 6



0.2 2 0
0.0432424 -0.526 0.526
-0.110288 -1.04117 3
-0.12364 -0.41198 5
-0.130316 -0.0973843 6



0.2 2 0
-0.248186 0.287553 -0.287553
-1.10861 0.839597 3
-0.520557 0.333651 5
-0.226529 0.0806784 6



0.2 2 0
-0.132003 -0.0795191 0.0795191
-0.598269 -0.191196 3
-0.319045 -0.0763945 5
-0.179433 -0.0189938 6



0.2 2 0
0.800063 0.345727 -0.345727
2.01367 1.04495 3



0.2 2 0
0.275081 0.151306 -0.151306
0.403065 0.409224 3
0.080497 0.16295 5
-0.0807869 0.0398123 6



0.2 2 0
0.651584 -0.139067 0.139067
1.25556 -0.325066 3
0.412115 -0.127409 5
-0.00960933 -0.0285802 6



0.2 2 0
-0.221686 0.462819 -0.462819
-1.17162 1.50541 3
-0.543243 0.595221 5
-0.229054 0.140124 6



0.2 2 0
0.299306 -0.154542 0.154542
0.430457 -0.358643 3
0.0912895 -0.142713 5
-0.078294 -0.0347481 6



0.2 2 0
-0.100238 0.0304929 -0.0304929
-0.562215 0.0774124 3
-0.304772 0.0309492 5
-0.17605 0.00771765 6



0.2 2 0
0.686765 -0.866028 0.866028
1.0492 -1.51085 3
0.331368 -0.592372 5
-0.0275467 -0.133133 6



0.2 2 0
0.724583 0.337603 -0.337603
1.77779 1.01541 3



0.2 2 0
1.0278 -1.08467 1.08467



0.2 2 0
0.112631 -0.793142 0.793142
0.0436001 -1.4198 3
-0.0628209 -0.559424 5
-0.116031 -0.129235 6



0.2 2 0
0.504163 -0.0811725 0.0811725
0.930748 -0.195016 3
0.287849 -0.0770741 5
-0.0336005 -0.018103 6



0.2 2 0
0.183596 0.409604 -0.409604
0.148429 1.28774 3
-0.0211581 0.510503 5
-0.105951 0.121884 6



0.2 2 0
-0.0997907 0.378529 -0.378529
-0.724441 1.16724 3
-0.367799 0.46371 5
-0.189478 0.111945 6



0.2 2 0
0.115033 0.321998 -0.321998
-0.053179 0.95947 3
-0.10116 0.381771 5
-0.12515 0.0929211 6



0.2 2 0
0.830988 -0.647009 0.647009
1.39189 -1.22215 3
0.456794 -0.471333 5
-0.0107535 -0.0959242 6



0.2 2 0
-0.358163 0.10562 -0.10562
-1.27321 0.278773 3
-0.586018 0.110794 5
-0.242424 0.0268051 6



0.2 2 0
0.633553 0.287305 -0.287305
1.4657 0.83875 3
0.493571 0.328226 5
0.00750384 0.0729642 6



0.2 2 0
0.471501 -0.439126 0.439126
0.756554 -0.900171 3
0.217458 -0.353924 5
-0.0520907 -0.0808005 6



0.2 2 0
0.417022 0.17362 -0.17362
0.794132 0.475312 3
0.234693 0.188353 5
-0.0450267 0.0448738 6



0.1 2 0.173205
-0.245278 0.154824 -0.154824
-0.835624 0.715679 3
-0.37296 0.354449 5
-0.141627 0.173834 6



0.1 2 0.173205
-0.742317 -0.82295 0.82295
-1.39191 -1.32403 3
-0.58294 -0.447181 5
-0.178455 -0.0087555 6



0.1 2 0.173205
0.361826 0.223843 -0.223843
0.837059 0.94451 3
0.292068 0.443977 5
0.0195727 0.19371 6



0.1 2 0.173205
-0.252334 -0.211948 0.211948
-0.696435 -0.260781 3
-0.317204 -0.0345171 5
-0.127588 0.0786146 6



0.1 2 0.173205
-0.649333 -1.05307 1.05307



0.1 2 0.173205
0.353 -0.156573 0.156573
0.686578 -0.134645 3
0.232762 0.0157908 5
0.0058535 0.0910086 6



0.1 2 0.173205
0.83322 -1.09789 1.09789



0.1 2 0.173205
0.211828 0.134366 -0.134366
0.399705 0.651104 3
0.119419 0.32897 5
-0.0207233 0.167903 6



0.1 2 0.173205
0.784599 -0.156495 0.156495
1.6873 -0.13446 3
0.615484 0.0170466 5
0.0795778 0.0928001 6



0.1 2 0.173205
0.288299 -0.362089 0.362089
0.498585 -0.57303 3
0.157592 -0.157813 5
-0.0129043 0.0497954 6



0.1 2 0.173205
-0.337969 -0.370794 0.370794
-0.823676 -0.58992 3
-0.365914 -0.164138 5
-0.137033 0.0487521 6



0.1 2 0.173205
0.519773 -0.517837 0.517837
0.933599 -0.857587 3
0.325683 -0.266627 5
0.0217246 0.0288523 6



0.1 2 0.173205
0.703459 -0.0862013 0.0862013
1.54631 0.035317 3
0.564386 0.0830859 5
0.0734233 0.10697 6



0.1 2 0.173205
-0.133023 -0.0443068 0.0443068
-0.469932 0.142056 3
-0.227802 0.126053 5
-0.106737 0.118051 6



0.1 2 0.173205
-0.756673 -1.05423 1.05423



0.1 2 0.173205
0.637568 0.00275007 -0.00275007
1.44577 0.267288 3
0.527545 0.174208 5
0.068432 0.127667 6



0.1 2 0.173205
0.54758 0.290071 -0.290071
1.40877 1.18146 3
0.513795 0.53372 5
0.0663083 0.209851 6



0.1 2 0.173205
0.0758227 -0.0252718 0.0252718
0.0403111 0.192013 3
-0.0238803 0.146065 5
-0.055976 0.12309 6



0.1 2 0.173205
0.914646 -1.14578 1.14578



0.1 2 0.173205
0.454709 -0.250002 0.250002
0.888242 -0.343864 3
0.311022 -0.0666088 5
0.0224119 0.072019 6



0.1 2 0.173205
0.54837 -0.254346 0.254346
1.09446 -0.35317 3
0.390665 -0.069689 5
0.0387685 0.0720515 6



0.1 2 0.173205
-0.36969 -0.171861 0.171861
-0.981307 -0.17011 3
-0.429553 0.00175307 5
-0.153675 0.0876844 6



0.1 2 0.173205
-0.118106 0.181969 -0.181969
-0.499841 0.803603 3
-0.239505 0.39003 5
-0.109338 0.183244 6



0.1 2 0.173205
-0.397172 -0.340422 0.340422
-0.962142 -0.530441 3
-0.420285 -0.140374 5
-0.149357 0.0546595 6



0.1 2 0.173205
0.780913 -0.398165 0.398165
1.51965 -0.64223 3
0.548449 -0.179406 5
0.0628462 0.0520063 6



0.1 2 0.173205
0.449064 0.35574 -0.35574
1.16146 1.43526 3
0.417796 0.634995 5
0.0459626 0.234865 6



0.1 2 0.173205
-0.316526 0.00388803 -0.00388803
-0.943343 0.27039 3
-0.415591 0.176938 5
-0.151716 0.130212 6



0.1 2 0.173205
-0.578695 -1.00117 1.00117



0.1 2 0.173205
-0.474734 -0.0338024 0.0338024
-1.31295 0.169509 3
-0.559712 0.13638 5
-0.18309 0.119815 6



0.1 2 0.173205
-0.0716178 0.0400766 -0.0400766
-0.337818 0.370902 3
-0.175085 0.217597 5
-0.0937186 0.140944 6



0.1 2 0.173205
0.566201 -0.168834 0.168834
1.17477 -0.163128 3
0.422479 0.00506272 5
0.0463321 0.0891579 6



0.1 2 0.173205
0.58686 0.126211 -0.126211
1.39913 0.625754 3
0.510446 0.315465 5
0.0661018 0.160321 6



0.1 2 0.173205
-0.654837 -1.20093 1.20093



0.1 2 0.173205
-0.317886 0.288552 -0.288552
-1.12085 1.17582 3
-0.484615 0.5357 5
-0.166495 0.215641 6



0.1 2 0.173205
-0.715253 -0.425445 0.425445
-1.58063 -0.693192 3
-0.654279 -0.200113 5
-0.191106 0.0464259 6



0.1 2 0.173205
-0.0152214 -1.41023 1.41023



0.1 2 0.173205
0.631934 0.3914 -0.3914
1.75341 1.58175 3



0.1 2 0.173205
-0.449784 -1.18444 1.18444



0.1 2 0.173205
-0.669227 -0.177113 0.177113
-1.66662 -0.182181 3
-0.692253 -0.0020166 5
-0.205069 0.0880654 6



0.1 2 0.173205
0.898402 -0.279127 0.279127
1.85155 -0.405578 3
0.672126 -0.0867074 5
0.0824128 0.0727279 6



0.1 2 0.173205
0.375932 -0.322293 0.322293
0.694094 -0.494198 3
0.234659 -0.126277 5
0.0049417 0.0576843 6



0.1 2 0.173205
-0.049235 -0.0314017 0.0314017
-0.26732 0.175823 3
-0.146911 0.1396 5
-0.0867067 0.121489 6



0.1 2 0.173205
-0.323164 0.270257 -0.270257
-1.1232 1.10867 3
-0.485674 0.509191 5
-0.166912 0.209452 6



0.1 2 0.173205
0.665357 -0.0712167 0.0712167
1.46479 0.0729989 3
0.533948 0.097885 5
0.0685243 0.110328 6



0.1 2 0.173205
-0.222952 0.378986 -0.378986
-0.896142 1.53002 3
-0.395373 0.676026 5
-0.144989 0.249028 6



0.1 2 0.173205
-0.0529102 -0.37976 0.37976
-0.221272 -0.607187 3
-0.127951 -0.172062 5
-0.0812905 0.0455004 6



0.1 2 0.173205
0.798711 -0.606579 0.606579
1.44028 -1.00451 3
0.516168 -0.318612 5
0.0541102 0.024338 6



0.1 2 0.173205
0.908098 -0.316732 0.316732
1.84405 -0.482967 3
0.668368 -0.116244 5
0.0805279 0.0671179 6



0.1 2 0.173205
0.0241536 -0.940289 0.940289
-0.0289778 -1.47764 3
-0.0515077 -0.517519 5
-0.0627726 -0.0374582 6



0.1 2 0.173205
-0.553293 -0.379666 0.379666
-1.27266 -0.607007 3
-0.539341 -0.168884 5
-0.172682 0.050178 6



0.1 2 0.173205
0.401649 -0.757374 0.757374
0.646986 -1.23249 3
0.213855 -0.414303 5
-0.00271127 -0.00521025 6



0.1 2 0.173205
-0.328952 0.107217 -0.107217
-1.03312 0.567563 3
-0.450975 0.295057 5
-0.1599 0.158804 6



0.1 2 0.173205
-0.799336 -0.754971 0.754971
-1.53221 -1.22905 3
-0.633904 -0.407116 5
-0.184753 0.00385324 6



0.1 2 0.173205
0.210996 0.204377 -0.204377
0.409073 0.878191 3
0.122984 0.419175 5
-0.0200597 0.189666 6



0.1 2 0.173205
0.676592 -0.454217 0.454217
1.2747 -0.745714 3
0.456219 -0.221012 5
0.0469802 0.0413383 6



0.1 2 0.173205
-0.729094 -0.630731 0.630731
-1.47579 -1.04279 3
-0.612002 -0.334893 5
-0.18011 0.0190536 6



0.1 2 0.173205
0.579909 0.387782 -0.387782
1.58835 1.5666 3



0.1 2 0.173205
0.961806 -0.563162 0.563162
1.78114 -0.9339 3



0.1 2 0.173205
-0.0865165 0.224462 -0.224462
-0.425239 0.946643 3
-0.209647 0.44694 5
-0.101851 0.197089 6



0.1 2 0.173205
-0.901653 -0.861516 0.861516



0.1 2 0.173205
-0.229685 0.14169 -0.14169
-0.787055 0.674055 3
-0.353769 0.338002 5
-0.137126 0.169975 6



0.1 2 0.173205
-0.111963 0.0694133 -0.0694133
-0.448961 0.455149 3
-0.21944 0.251196 5
-0.10468 0.149219 6



0.1 2 0.173205
-0.475569 0.366543 -0.366543
-1.66181 1.47896 3



0.1 2 0.173205
-0.523183 -0.661846 0.661846
-1.07058 -1.09107 3
-0.458463 -0.357187 5
-0.152402 0.00975293 6



0.1 2 0.173205
-0.689925 -0.399978 0.399978
-1.54569 -0.645652 3
-0.641875 -0.182128 5
-0.189966 0.0496348 6



0.1 2 0.173205
0.194246 -0.350122 0.350122
0.300512 -0.549605 3
0.0793684 -0.14903 5
-0.0312036 0.0512576 6



0.1 2 0.173205
0.286008 0.384743 -0.384743
0.675786 1.55391 3
0.227555 0.684502 5
0.0034395 0.249797 6



0.1 2 0.173205
0.0113885 0.0750048 -0.0750048
-0.13016 0.471497 3
-0.0920503 0.257831 5
-0.0729953 0.150998 6



0.1 2 0.173205
0.279238 0.252268 -0.252268
0.612774 1.04401 3
0.203536 0.484204 5
-0.0010839 0.204301 6



0.1 2 0.173205
0.439294 -0.798461 0.798461
0.706215 -1.29035 3
0.237166 -0.437136 5
0.00264129 -0.0105308 6



0.1 2 0.173205
-0.224668 -0.145643 0.145643
-0.656575 -0.108977 3
-0.301767 0.0258345 5
-0.124363 0.0932401 6



0.1 2 0.173205
-0.0319281 -0.42281 0.42281
-0.172263 -0.688319 3
-0.108386 -0.203973 5
-0.0764483 0.0381999 6



0.1 2 0.173205
-0.671784 -0.184112 0.184112
-1.66681 -0.198175 3
-0.692169 -0.0082572 5
-0.204847 0.0867016 6



0.1 2 0.173205
0.224779 0.325254 -0.325254
0.472531 1.31496 3
0.147686 0.591574 5
-0.0147366 0.229882 6



0.1 2 0.173205
0.452736 -0.865561 0.865561
0.715474 -1.38127 3
0.241695 -0.474548 5
0.00480498 -0.0211871 6



0.1 2 0.173205
0.0479365 -0.438443 0.438443
-0.00675568 -0.717072 3
-0.0426805 -0.215234 5
-0.0606429 0.0356857 6



0.1 2 0.173205
0.0993775 -0.326007 0.326007
0.0986618 -0.501669 3
-0.000736464 -0.130363 5
-0.0504356 0.0552906 6



0.1 2 0.173205
0.0471252 -0.425098 0.425098
-0.00901577 -0.69255 3
-0.0435787 -0.205619 5
-0.0608602 0.0378459 6



0.1 2 0.173205
-0.177169 -1.2695 1.2695



0.1 2 0.173205
1.00294 -1.02112 1.02112



0.1 2 0.173205
1.1745 -1.1058 1.1058



0.1 2 0.173205
0.191062 0.295798 -0.295798
0.367169 1.20282 3
0.106046 0.547717 5
-0.0245156 0.220167 6



0.1 2 0.173205
-0.441485 -0.34215 0.34215
-1.05596 -0.533868 3
-0.456674 -0.141379 5
-0.157032 0.0548657 6



0.1 2 0.173205
0.515622 0.201371 -0.201371
1.25539 0.868077 3
0.455164 0.411679 5
0.0550526 0.18348 6



0.1 2 0.173205
0.446013 0.0524723 -0.0524723
0.988339 0.406189 3
0.351667 0.23025 5
0.0333315 0.142281 6



0.1 2 0.173205
0.330015 -0.0550284 0.0550284
0.659639 0.114326 3
0.222494 0.114776 5
0.00392158 0.115002 6



0.1 2 0.173205
-0.29473 -0.267837 0.267837
-0.770278 -0.381845 3
-0.34593 -0.0823745 5
-0.133756 0.0673606 6



0.1 2 0.173205
0.868546 -0.640287 0.640287
1.55542 -1.05773 3
0.558554 -0.337753 5
0.060121 0.0222371 6



0.1 2 0.173205
0.460937 -1.12179 1.12179



0.1 2 0.173205
0.305746 -0.352908 0.352908
0.537216 -0.55508 3
0.172859 -0.150655 5
-0.00931956 0.0515573 6



0.1 2 0.173205
0.717223 -0.662886 0.662886
1.25894 -1.09266 3
0.448357 -0.354574 5
0.0430668 0.0144689 6



0.1 2 0.173205
-0.0645186 0.294852 -0.294852
-0.382417 1.19928 3
-0.192338 0.547019 5
-0.0972978 0.220891 6



0.1 2 0.173205
0.264924 0.0762728 -0.0762728
0.528659 0.475218 3
0.170722 0.258703 5
-0.00824597 0.150445 6



0.1 2 0.173205
0.948472 -0.276821 0.276821
1.96328 -0.40075 3



0.1 2 0.173205
0.874092 -0.693912 0.693912
1.53674 -1.13966 3
0.552067 -0.369797 5
0.0597279 0.0151322 6



0.1 2 0.173205
-0.372261 0.127738 -0.127738
-1.1612 0.630484 3
-0.50118 0.319683 5
-0.171168 0.164283 6



0.1 2 0.173205
0.669162 0.330848 -0.330848
1.80494 1.3367 3



0.1 2 0.173205
-0.62785 -0.24868 0.24868
-1.51839 -0.341026 3
-0.63505 -0.0643641 5
-0.193379 0.0739667 6



0.1 2 0.173205
0.803149 -0.706253 0.706253
1.39912 -1.15805 3
0.501127 -0.378609 5
0.0521317 0.0111117 6



0.1 2 0.173205
0.188305 0.254671 -0.254671
0.352976 1.05257 3
0.100548 0.488393 5
-0.0256666 0.206305 6



-0.1 2 0.173205
-0.661204 0.311087 -0.311087
-1.76144 1.26053 3



-0.1 2 0.173205
0.317288 0.322472 -0.322472
1.14376 1.3042 3
0.493303 0.586171 5
0.168075 0.227158 6



-0.1 2 0.173205
0.753553 -0.796154 0.796154
1.4263 -1.28714 3
0.5951 -0.43166 5
0.179501 -0.00391863 6



-0.1 2 0.173205
-0.032217 0.0743265 -0.0743265
0.0759982 0.469509 3
0.0703901 0.257029 5
0.067586 0.150789 6



-0.1 2 0.173205
0.356239 0.210913 -0.210913
1.17506 0.900299 3
0.506356 0.426591 5
0.172004 0.189737 6



-0.1 2 0.173205
-0.0501371 0.15039 -0.15039
0.0347929 0.70156 3
0.0539011 0.349582 5
0.0634552 0.173593 6



-0.1 2 0.173205
-0.360023 0.152895 -0.152895
-0.803866 0.709527 3
-0.279293 0.351104 5
-0.0170066 0.171892 6



-0.1 2 0.173205
-0.657549 -1.2682 1.2682



-0.1 2 0.173205
-0.340085 0.14762 -0.14762
-0.748044 0.692776 3
-0.257332 0.344647 5
-0.0119764 0.170582 6



-0.1 2 0.173205
-0.679187 -0.0356733 0.0356733
-1.52259 0.164599 3
-0.556168 0.13373 5
-0.0729548 0.118296 6



-0.1 2 0.173205
-0.45053 -0.0827198 0.0827198
-0.941519 0.0440235 3
-0.332981 0.0867218 5
-0.0287113 0.108071 6



-0.1 2 0.173205
0.322029 0.163907 -0.163907
1.04926 0.744811 3
0.457194 0.365425 5
0.161162 0.175732 6



-0.1 2 0.173205
0.455289 -1.16564 1.16564



-0.1 2 0.173205
-0.48764 -0.245076 0.245076
-0.963312 -0.333269 3
-0.340195 -0.0622506 5
-0.0286362 0.0732584 6



-0.1 2 0.173205
-0.491233 0.348314 -0.348314
-1.28434 1.40554 3
-0.46544 0.622419 5
-0.0559878 0.230856 6



-0.1 2 0.173205
-0.591586 -0.593907 0.593907
-1.04758 -0.984148 3
-0.368608 -0.314585 5
-0.0291231 0.0201963 6



-0.1 2 0.173205
