1 0 1
0.97953 -0.201299 1
0.918958 -0.394356 1
0.820763 -0.571268 1
0.688967 -0.724793 1
0.528964 -0.848644 1
0.347305 -0.937752 1
0.151428 -0.988468 1
-0.0506492 -0.998717 1
-0.250653 -0.968077 1
-0.440394 -0.897805 1
-0.612106 -0.790776 1
-0.758758 -0.651372 1
-0.874347 -0.485302 1
-0.954139 -0.299363 1
-0.994869 -0.101168 1
-0.994869 0.101168 1
-0.954139 0.299363 1
-0.874347 0.485302 1
-0.758758 0.651372 1
-0.612106 0.790776 1
-0.440394 0.897805 1
-0.250653 0.968077 1
-0.0506492 0.998717 1
0.151428 0.988468 1
0.347305 0.937752 1
0.528964 0.848644 1
0.688967 0.724793 1
0.820763 0.571268 1
0.918958 0.394356 1
0.97953 0.201299 1
1 2.44921e-16 1



