1 0 3
0.97953 -0.201299 3
0.918958 -0.394356 3
0.820763 -0.571268 3
0.688967 -0.724793 3
0.528964 -0.848644 3
0.347305 -0.937752 3
0.151428 -0.988468 3
-0.0506492 -0.998717 3
-0.250653 -0.968077 3
-0.440394 -0.897805 3
-0.612106 -0.790776 3
-0.758758 -0.651372 3
-0.874347 -0.485302 3
-0.954139 -0.299363 3
-0.994869 -0.101168 3
-0.994869 0.101168 3
-0.954139 0.299363 3
-0.874347 0.485302 3
-0.758758 0.651372 3
-0.612106 0.790776 3
-0.440394 0.897805 3
-0.250653 0.968077 3
-0.0506492 0.998717 3
0.151428 0.988468 3
0.347305 0.937752 3
0.528964 0.848644 3
0.688967 0.724793 3
0.820763 0.571268 3
0.918958 0.394356 3
0.97953 0.201299 3
1 2.44921e-16 3



