0.75 0 2
0.722188 -0.202348 2
0.640815 -0.389688 2
0.511915 -0.548127 2
0.345049 -0.665914 2
0.152592 -0.734313 2
-0.0511818 -0.748252 2
-0.25116 -0.706696 2
-0.43251 -0.612727 2
-0.581783 -0.473316 2
-0.687908 -0.298801 2
-0.743014 -0.102125 2
-0.743014 0.102125 2
-0.687908 0.298801 2
-0.581783 0.473316 2
-0.43251 0.612727 2
-0.25116 0.706696 2
-0.0511818 0.748252 2
0.152592 0.734313 2
0.345049 0.665914 2
0.511915 0.548127 2
0.640815 0.389688 2
0.722188 0.202348 2
0.75 1.83691e-16 2



